Ticket_ID,Camera_ID,Store_Location,Store_City,Store_State,Site_Name,Zone,Banner,Region,Market,Manufacturer,Model,Serial_Number,Failure_Reason,Ticket_Created_Date,Priority,Resolution_Date,Replacement_Purchased,Replacement_Cost,Warranty_Status_At_Failure,Days_Until_Warranty_Expiration,Recommended_Action,Potential_Recovery_Value
TKT-006564,CAM77077,10206,Culpeper,VA,"Culpeper, VA #10206",Customer Service,Supercenter,75,291,Bosch,FLEXIDOME IP 3000i,BOS807977448,Image Quality Degraded,2026-05-05,Critical,2026-05-08,Yes,2500,Active,1151,Submit Warranty Claim,2350
TKT-006566,CAM160685,10540,Newport News,VA,"Newport News, VA #10540",Sales Floor Aisle 11-20,Supercenter,75,312,Hanwha,PNM-C16083RVQ,HAN728729649,Firmware Corruption,2025-12-16,Critical,2025-12-27,Yes,2500,Active,1015,Submit Warranty Claim,2350
TKT-006571,CAM179031,10614,Portsmouth,VA,"Portsmouth, VA #10614",Pharmacy,Supercenter,75,508,Hanwha,PNV-A9081R,HAN696415382,Lightning Strike,2025-02-02,Low,2025-03-03,No,0,Active,883,Check RMA Eligibility,-150
TKT-006572,CAM64402,10155,Glen Burnie,MD,"Glen Burnie, MD #10155",Garden Center,Supercenter,75,312,Axis,M3046-V,AXI922273071,Zoom Malfunction,2026-01-01,Critical,2026-01-22,No,0,Active,355,Check RMA Eligibility,-150
TKT-006579,CAM162613,10548,Dublin,VA,"Dublin, VA #10548",Sales Floor Aisle 11-20,Supercenter,75,293,Axis,Q6075-E,AXI741307491,Audio Failure,2025-03-20,Critical,2025-03-26,No,0,Active,1037,Check RMA Eligibility,-150
TKT-006580,CAM186969,10645,Pulaski,VA,"Pulaski, VA #10645",Sales Floor Aisle 1-10,Supercenter,75,282,Bosch,FLEXIDOME IP 3000i,BOS863770365,Power Failure,2025-01-01,High,2025-01-24,Yes,2500,Active,152,Submit Warranty Claim,2350
TKT-006582,CAM191022,10662,Columbia,MD,"Columbia, MD #10662",Loading Dock,Supercenter,75,288,Axis,M3067-P,AXI293059868,Firmware Corruption,2026-04-18,Critical,2026-05-07,No,0,Active,750,Check RMA Eligibility,-150
TKT-006591,CAM1331,1344,STAUNTON,VA,"STAUNTON, VA #1344",Rear Entrance,Supercenter,75,315,Hanwha,XNF-8010RV,HAN803597206,PTZ Motor Failure,2025-01-16,Low,2025-01-28,No,0,Active,422,Check RMA Eligibility,-150
TKT-006596,CAM161841,10545,Westminster,MD,"Westminster, MD #10545",Grocery Section,Supercenter,75,287,Hanwha,PNM-9085RQZ,HAN914552477,Overheating,2026-03-12,High,2026-03-16,No,0,Active,614,Check RMA Eligibility,-150
TKT-006600,CAM81048,10222,Emporia,VA,"Emporia, VA #10222",Parking Lot South,Supercenter,75,290,Bosch,AUTODOME IP 5000i,BOS865682462,Moisture Ingress,2025-06-02,High,2025-06-29,No,0,Active,1284,Check RMA Eligibility,-150
TKT-006601,CAM206352,10723,Clinton,MD,"Clinton, MD #10723",Sales Floor Aisle 1-10,Supercenter,75,287,Axis,P3265-LVE,AXI783838493,Zoom Malfunction,2025-05-11,Critical,2025-05-18,Yes,2500,Active,1106,Submit Warranty Claim,2350
TKT-006605,CAM25594,10000,Virginia Beach,VA,"Virginia Beach, VA #10000",Garden Center,Supercenter,75,282,Bosch,FLEXIDOME IP 3000i,BOS852271365,Focus Issue,2025-02-11,Medium,2025-02-16,Yes,2500,Active,911,Submit Warranty Claim,2350
TKT-006611,CAM183042,10630,Essex,MD,"Essex, MD #10630",Pharmacy,Supercenter,75,315,Bosch,MIC IP fusion 9000i,BOS997527761,Image Quality Degraded,2025-12-14,Medium,2026-01-02,No,0,Active,1258,Check RMA Eligibility,-150
TKT-006612,CAM118103,10370,Laurel,MD,"Laurel, MD #10370",Sales Floor Aisle 11-20,Supercenter,75,314,Hanwha,QNO-8080R,HAN386906069,No Video Signal,2026-01-19,Medium,2026-02-03,No,0,Active,1143,Check RMA Eligibility,-150
TKT-006613,CAM63463,10151,Crofton,MD,"Crofton, MD #10151",Rear Entrance,Supercenter,75,293,Bosch,DINION IP 7000 HD,BOS354080886,Lightning Strike,2025-08-21,Critical,2025-08-27,Yes,2500,Active,235,Submit Warranty Claim,2350
TKT-006618,CAM81448,10223,Alexandria,VA,"Alexandria, VA #10223",Customer Service,Supercenter,75,281,Axis,P1448-LE,AXI551086633,PTZ Motor Failure,2026-03-03,Low,2026-03-29,No,0,Active,1323,Check RMA Eligibility,-150
TKT-006620,CAM137395,10447,Blacksburg,VA,"Blacksburg, VA #10447",Receiving Area,Supercenter,75,314,Axis,Q6155-E,AXI499596486,Power Failure,2024-12-18,High,2025-01-09,No,0,Active,1237,Check RMA Eligibility,-150
TKT-006636,CAM63719,10152,Edgewood,MD,"Edgewood, MD #10152",Parking Lot South,Supercenter,75,287,Axis,P3265-LVE,AXI248398862,Audio Failure,2025-01-08,High,2025-01-17,No,0,Active,1238,Check RMA Eligibility,-150
TKT-006642,CAM203814,10713,Fairfax,VA,"Fairfax, VA #10713",Garden Center,Supercenter,75,288,Axis,M3046-V,AXI670140409,Mounting Bracket Broken,2025-01-28,High,2025-02-05,No,0,Active,1412,Check RMA Eligibility,-150
TKT-006645,CAM116071,10362,Rosedale,MD,"Rosedale, MD #10362",Parking Lot North,Supercenter,75,291,Hanwha,PNM-9085RQZ,HAN700259526,Firmware Corruption,2026-04-17,Medium,2026-05-16,No,0,Active,659,Check RMA Eligibility,-150
TKT-006654,CAM96837,10285,Front Royal,VA,"Front Royal, VA #10285",Garden Center,Supercenter,75,293,Bosch,DINION IP 7000 HD,BOS798539949,Cable Damage,2025-08-27,Low,2025-09-03,Yes,2500,Active,1014,Submit Warranty Claim,2350
TKT-006662,CAM16577,3243,ROANOKE,VA,"ROANOKE, VA #3243",Office Area,Supercenter,75,312,Hanwha,XND-6081RV,HAN803592828,Image Quality Degraded,2025-07-13,Low,2025-07-24,No,0,Active,1099,Check RMA Eligibility,-150
TKT-006663,CAM47194,10086,Ashland,VA,"Ashland, VA #10086",Restrooms Area,Supercenter,75,287,Axis,P3245-LVE,AXI629718368,Focus Issue,2025-05-04,Low,2025-05-14,No,0,Active,1205,Check RMA Eligibility,-150
TKT-006668,CAM31072,10022,Suffolk,VA,"Suffolk, VA #10022",Garden Center,Supercenter,75,290,Bosch,MIC IP fusion 9000i,BOS318016404,Physical Damage,2025-08-01,High,2025-08-13,No,0,Active,1334,Check RMA Eligibility,-150
TKT-006669,CAM109354,10335,Covington,VA,"Covington, VA #10335",Deli,Supercenter,75,315,Axis,P3245-LVE,AXI696957089,Image Quality Degraded,2025-03-01,Medium,2025-03-05,No,0,Active,240,Check RMA Eligibility,-150
TKT-006672,CAM204702,10716,Reisterstown,MD,"Reisterstown, MD #10716",Garden Center,Supercenter,75,289,Axis,M3067-P,AXI683678728,Physical Damage,2025-12-01,Medium,2025-12-04,No,0,Active,631,Check RMA Eligibility,-150
TKT-006677,CAM95683,10280,Bowie,MD,"Bowie, MD #10280",Self-Checkout,Supercenter,75,289,Axis,P3245-LVE,AXI605854197,PTZ Motor Failure,2026-03-10,High,2026-03-20,Yes,2500,Active,101,Submit Warranty Claim,2350
TKT-006680,CAM174180,10594,Lexington,VA,"Lexington, VA #10594",Office Area,Supercenter,75,293,Hanwha,XNF-8010RV,HAN556256586,SD Card Failure,2026-04-03,High,2026-04-15,No,0,Active,715,Check RMA Eligibility,-150
TKT-006683,CAM94603,10276,Waynesboro,VA,"Waynesboro, VA #10276",Sales Floor Aisle 11-20,Supercenter,75,291,Hanwha,QNO-8080R,HAN598245225,Cable Damage,2025-08-24,Medium,2025-08-27,No,0,Active,940,Check RMA Eligibility,-150
TKT-006684,CAM100556,10300,Alexandria,VA,"Alexandria, VA #10300",Cash Registers,Supercenter,75,288,Hanwha,PNM-C16083RVQ,HAN363888606,Night Vision Failure,2025-12-21,Medium,2025-12-23,Yes,2500,Active,935,Submit Warranty Claim,2350
TKT-006685,CAM59197,10134,Herndon,VA,"Herndon, VA #10134",Sales Floor Aisle 11-20,Supercenter,75,288,Bosch,FLEXIDOME IP 3000i,BOS137290022,Lightning Strike,2025-06-04,Critical,2025-06-12,Yes,2500,Active,282,Submit Warranty Claim,2350
TKT-006686,CAM54142,10114,South Boston,VA,"South Boston, VA #10114",Emergency Exit West,Supercenter,75,287,Axis,P3245-LVE,AXI440730244,Cable Damage,2025-04-24,High,2025-05-17,No,0,Active,1231,Check RMA Eligibility,-150
TKT-006688,CAM117933,10369,Christiansburg,VA,"Christiansburg, VA #10369",Self-Checkout,Supercenter,75,293,Bosch,DINION IP starlight 8000,BOS933600642,Cable Damage,2025-06-08,High,2025-06-20,Yes,2500,Active,1401,Submit Warranty Claim,2350
TKT-006689,CAM189338,10655,Danville,VA,"Danville, VA #10655",Loading Dock,Supercenter,75,314,Hanwha,PNM-C16083RVQ,HAN902336142,Video Artifacts,2025-10-04,Critical,2025-11-03,Yes,2500,Active,1067,Submit Warranty Claim,2350
TKT-006693,CAM90132,10258,Colonial Heights,VA,"Colonial Heights, VA #10258",Electronics Department,Supercenter,75,312,Axis,Q6155-E,AXI634895515,Lightning Strike,2025-12-23,Low,2026-01-03,No,0,Active,963,Check RMA Eligibility,-150
TKT-006695,CAM14045,2799,CLINTON,MD,"CLINTON, MD #2799",Front Entrance,Supercenter,75,508,Hanwha,XND-6081RV,HAN233749002,Audio Failure,2024-12-08,High,2024-12-22,No,0,Active,202,Check RMA Eligibility,-150
TKT-006698,CAM29947,10017,Covington,VA,"Covington, VA #10017",Automotive Section,Supercenter,75,312,Axis,M3046-V,AXI561007942,No Video Signal,2025-03-26,Critical,2025-03-31,No,0,Active,366,Check RMA Eligibility,-150
TKT-006702,CAM59827,10137,Salisbury,MD,"Salisbury, MD #10137",Cash Registers,Supercenter,75,281,Axis,Q6155-E,AXI934810334,IR LEDs Burned Out,2025-12-09,Low,2025-12-25,No,0,Active,187,Check RMA Eligibility,-150
TKT-006703,CAM150180,10498,Pulaski,VA,"Pulaski, VA #10498",Parking Lot North,Supercenter,75,281,Axis,P3245-LVE,AXI874891594,Mounting Bracket Broken,2025-07-02,Critical,2025-07-25,No,0,Active,94,Check RMA Eligibility,-150
TKT-006709,CAM7750,1875,SEVERN,MD,"SEVERN, MD #1875",Grocery Section,Supercenter,75,282,Axis,M3046-V,AXI487454743,Lightning Strike,2025-05-06,Critical,2025-05-10,Yes,2500,Active,1087,Submit Warranty Claim,2350
TKT-006716,CAM27767,10009,Yorktown,VA,"Yorktown, VA #10009",Emergency Exit West,Supercenter,75,293,Hanwha,PNM-C16083RVQ,HAN161079057,Audio Failure,2025-12-20,Medium,2026-01-05,Yes,2500,Active,545,Submit Warranty Claim,2350
TKT-006717,CAM51925,10105,Roanoke,VA,"Roanoke, VA #10105",Restrooms Area,Supercenter,75,314,Hanwha,PNM-9085RQZ,HAN222998662,No Video Signal,2025-01-19,Low,2025-01-26,No,0,Active,558,Check RMA Eligibility,-150
TKT-006720,CAM98644,10292,Hampton,VA,"Hampton, VA #10292",Pharmacy,Supercenter,75,287,Axis,P3265-LVE,AXI150679467,No Video Signal,2026-03-18,Critical,2026-04-04,Yes,2500,Active,1390,Submit Warranty Claim,2350
TKT-006733,CAM82429,10227,Alexandria,VA,"Alexandria, VA #10227",Emergency Exit East,Supercenter,75,288,Axis,Q6155-E,AXI404336485,SD Card Failure,2025-11-20,Critical,2025-12-05,No,0,Active,1409,Check RMA Eligibility,-150
TKT-006742,CAM23313,5345,DUNKIRK,MD,"DUNKIRK, MD #5345",Self-Checkout,Supercenter,75,508,Hanwha,XND-6081RV,HAN870795439,Night Vision Failure,2025-04-13,High,2025-05-12,No,0,Active,191,Check RMA Eligibility,-150
TKT-006745,CAM136381,10443,Fairfax,VA,"Fairfax, VA #10443",Office Area,Supercenter,75,287,Hanwha,PNM-9085RQZ,HAN585333950,Video Artifacts,2025-07-21,High,2025-08-14,No,0,Active,979,Check RMA Eligibility,-150
TKT-006751,CAM140327,10459,Charlottesville,VA,"Charlottesville, VA #10459",Loading Dock,Supercenter,75,312,Hanwha,XNF-8010RV,HAN758558887,Power Failure,2025-02-12,Low,2025-02-19,Yes,2500,Active,1342,Submit Warranty Claim,2350
TKT-006753,CAM105708,10320,Catonsville,MD,"Catonsville, MD #10320",Bakery,Supercenter,75,291,Axis,P3265-LVE,AXI901330449,IR LEDs Burned Out,2025-07-09,Low,2025-07-21,No,0,Expiring Soon,55,Escalate Before Warranty Expires,-150
TKT-006755,CAM110995,10341,Emporia,VA,"Emporia, VA #10341",Parking Lot South,Supercenter,75,291,Hanwha,QNO-8080R,HAN580093916,Firmware Corruption,2026-01-06,Critical,2026-01-12,No,0,Active,829,Check RMA Eligibility,-150
TKT-006759,CAM156335,10523,Owings Mills,MD,"Owings Mills, MD #10523",Self-Checkout,Supercenter,75,282,Axis,M3046-V,AXI186003860,Focus Issue,2026-04-16,Medium,2026-05-16,No,0,Active,441,Check RMA Eligibility,-150
TKT-006760,CAM102508,10308,Poquoson,VA,"Poquoson, VA #10308",Loading Dock,Supercenter,75,291,Bosch,FLEXIDOME IP 5000i,BOS611037662,Focus Issue,2026-03-18,Low,2026-04-01,No,0,Active,509,Check RMA Eligibility,-150
TKT-006764,CAM99239,10294,South Boston,VA,"South Boston, VA #10294",Jewelry Counter,Supercenter,75,291,Hanwha,PNM-C16083RVQ,HAN887724559,Power Failure,2025-05-11,Critical,2025-06-06,No,0,Active,1261,Check RMA Eligibility,-150
TKT-006767,CAM45712,10080,Waynesboro,VA,"Waynesboro, VA #10080",Cash Registers,Supercenter,75,281,Axis,P3245-LVE,AXI444526292,PTZ Motor Failure,2025-11-29,Low,2025-12-24,Yes,2500,Active,629,Submit Warranty Claim,2350
TKT-006776,CAM116527,10364,College Park,MD,"College Park, MD #10364",Parking Lot South,Supercenter,75,293,Bosch,MIC IP fusion 9000i,BOS686211374,IR LEDs Burned Out,2025-09-21,Low,2025-10-07,No,0,Active,1042,Check RMA Eligibility,-150
TKT-006779,CAM61517,10144,Radford,VA,"Radford, VA #10144",Break Room,Supercenter,75,314,Axis,M3116-LVE,AXI777903117,Power Failure,2025-10-27,Low,2025-11-11,No,0,Active,841,Check RMA Eligibility,-150
TKT-006781,CAM42899,10069,Fairfax,VA,"Fairfax, VA #10069",Automotive Section,Supercenter,75,293,Axis,P1448-LE,AXI534083945,Zoom Malfunction,2025-02-11,Medium,2025-02-22,No,0,Active,452,Check RMA Eligibility,-150
TKT-006785,CAM52971,10109,Virginia Beach,VA,"Virginia Beach, VA #10109",Emergency Exit West,Supercenter,75,315,Axis,P3245-LVE,AXI911672828,Cable Damage,2026-02-22,Critical,2026-03-21,No,0,Active,550,Check RMA Eligibility,-150
TKT-006787,CAM68295,10171,Wheaton,MD,"Wheaton, MD #10171",Parking Lot North,Supercenter,75,291,Bosch,DINION IP starlight 8000,BOS123288499,No Video Signal,2026-02-08,High,2026-02-18,No,0,Active,702,Check RMA Eligibility,-150
TKT-006790,CAM17966,3588,DUMFRIES,VA,"DUMFRIES, VA #3588",Sales Floor Aisle 1-10,Supercenter,75,291,Hanwha,XNF-8010RV,HAN895192738,No Video Signal,2026-01-26,Critical,2026-01-27,No,0,Active,1191,Check RMA Eligibility,-150
TKT-006800,CAM1683,1345,SOUTH BOSTON,VA,"SOUTH BOSTON, VA #1345",Garden Center,Supercenter,75,314,Hanwha,QNO-8080R,HAN568464025,Network Connectivity Lost,2025-07-22,High,2025-08-19,No,0,Active,999,Check RMA Eligibility,-150
TKT-006817,CAM2250,1399,BEDFORD,VA,"BEDFORD, VA #1399",Electronics Department,Supercenter,75,314,Hanwha,PNV-A9081R,HAN900290963,Power Failure,2025-05-27,High,2025-05-30,No,0,Active,419,Check RMA Eligibility,-150
TKT-006818,CAM100159,10298,Ashland,VA,"Ashland, VA #10298",Receiving Area,Supercenter,75,314,Axis,Q6155-E,AXI976319553,Zoom Malfunction,2026-01-27,Low,2026-02-13,No,0,Active,557,Check RMA Eligibility,-150
TKT-006819,CAM42891,10069,Fairfax,VA,"Fairfax, VA #10069",Bakery,Supercenter,75,293,Hanwha,XNV-8080R,HAN923448132,Overheating,2025-03-05,Medium,2025-03-19,No,0,Active,654,Check RMA Eligibility,-150
TKT-006820,CAM82660,10228,Farmville,VA,"Farmville, VA #10228",Stockroom,Supercenter,75,281,Hanwha,QNO-8080R,HAN593587988,Cable Damage,2026-04-02,Low,2026-05-02,No,0,Active,1096,Check RMA Eligibility,-150
TKT-006822,CAM170229,10578,Wheaton,MD,"Wheaton, MD #10578",Electronics Department,Supercenter,75,291,Bosch,DINION IP 7000 HD,BOS961603003,PTZ Motor Failure,2025-11-26,High,2025-12-22,No,0,Active,1340,Check RMA Eligibility,-150
TKT-006825,CAM33675,10032,Covington,VA,"Covington, VA #10032",Parking Lot South,Supercenter,75,291,Axis,Q6075-E,AXI530602953,Overheating,2025-08-10,High,2025-08-26,Yes,2500,Active,813,Submit Warranty Claim,2350
TKT-006831,CAM93223,10270,Glen Burnie,MD,"Glen Burnie, MD #10270",Electronics Department,Supercenter,75,287,Bosch,DINION IP 7000 HD,BOS274105737,Night Vision Failure,2025-09-25,High,2025-09-28,No,0,Active,802,Check RMA Eligibility,-150
TKT-006839,CAM47895,10089,Wytheville,VA,"Wytheville, VA #10089",Garden Center,Supercenter,75,290,Hanwha,XND-6081RV,HAN279799624,Cable Damage,2026-04-16,Critical,2026-04-25,No,0,Active,662,Check RMA Eligibility,-150
TKT-006842,CAM126081,10402,Newport News,VA,"Newport News, VA #10402",Emergency Exit West,Supercenter,75,289,Bosch,DINION IP starlight 8000,BOS668177721,Night Vision Failure,2025-02-10,Low,2025-02-23,No,0,Active,357,Check RMA Eligibility,-150
TKT-006846,CAM186457,10643,Ashland,VA,"Ashland, VA #10643",Emergency Exit West,Supercenter,75,314,Bosch,FLEXIDOME IP 5000i,BOS300517076,Overheating,2025-01-10,High,2025-02-08,No,0,Active,640,Check RMA Eligibility,-150
TKT-006848,CAM16126,3216,VIRGINIA BEACH,VA,"VIRGINIA BEACH, VA #3216",Self-Checkout,Supercenter,75,289,Axis,Q6155-E,AXI710623272,IR LEDs Burned Out,2025-01-10,High,2025-01-20,Yes,2500,Active,818,Submit Warranty Claim,2350
TKT-006853,CAM9653,2136,CULPEPER,VA,"CULPEPER, VA #2136",Rear Entrance,Supercenter,75,291,Bosch,DINION IP 7000 HD,BOS174318291,Zoom Malfunction,2025-11-04,Low,2025-11-21,Yes,2500,Active,548,Submit Warranty Claim,2350
TKT-006855,CAM175014,10598,Lynchburg,VA,"Lynchburg, VA #10598",Automotive Section,Supercenter,75,282,Hanwha,PNV-A9081R,HAN150676130,Audio Failure,2024-12-04,High,2024-12-17,Yes,2500,Active,454,Submit Warranty Claim,2350
TKT-006856,CAM213254,10751,South Boston,VA,"South Boston, VA #10751",Emergency Exit West,Supercenter,75,290,Axis,Q6075-E,AXI474050820,Night Vision Failure,2025-07-27,Low,2025-08-19,Yes,2500,Active,954,Submit Warranty Claim,2350
TKT-006863,CAM155316,10519,Smithfield,VA,"Smithfield, VA #10519",Customer Service,Supercenter,75,315,Axis,Q6075-E,AXI342053397,Focus Issue,2025-06-19,Medium,2025-07-05,No,0,Active,1028,Check RMA Eligibility,-150
TKT-006864,CAM32355,10027,Arlington,VA,"Arlington, VA #10027",Emergency Exit West,Supercenter,75,287,Axis,P1448-LE,AXI945938442,PTZ Motor Failure,2024-12-24,Medium,2025-01-21,Yes,2500,Active,989,Submit Warranty Claim,2350
TKT-006867,CAM134811,10437,Danville,VA,"Danville, VA #10437",Sales Floor Aisle 11-20,Supercenter,75,289,Bosch,DINION IP starlight 8000,BOS802256342,Mounting Bracket Broken,2025-01-12,Critical,2025-02-05,No,0,Active,787,Check RMA Eligibility,-150
TKT-006868,CAM122045,10386,Oxon Hill,MD,"Oxon Hill, MD #10386",Customer Service,Supercenter,75,312,Hanwha,XNV-8080R,HAN359446498,Image Quality Degraded,2025-07-15,Critical,2025-07-27,Yes,2500,Active,635,Submit Warranty Claim,2350
TKT-006870,CAM176571,10604,Salem,VA,"Salem, VA #10604",Sales Floor Aisle 1-10,Supercenter,75,314,Axis,M3116-LVE,AXI430401207,IR LEDs Burned Out,2025-08-27,Medium,2025-08-31,No,0,Active,632,Check RMA Eligibility,-150
TKT-006873,CAM203784,10713,Fairfax,VA,"Fairfax, VA #10713",Roof Perimeter,Supercenter,75,288,Axis,Q6155-E,AXI644431295,Overheating,2026-04-27,Critical,2026-05-01,Yes,2500,Active,814,Submit Warranty Claim,2350
TKT-006878,CAM112949,10349,Culpeper,VA,"Culpeper, VA #10349",Deli,Supercenter,75,290,Axis,Q6155-E,AXI489869743,SD Card Failure,2024-11-22,Low,2024-12-04,No,0,Active,1024,Check RMA Eligibility,-150
TKT-006883,CAM157204,10526,Franklin,VA,"Franklin, VA #10526",Electronics Department,Supercenter,75,291,Hanwha,XND-6081RV,HAN468249694,Video Artifacts,2026-01-26,Critical,2026-02-12,Yes,2500,Active,693,Submit Warranty Claim,2350
TKT-006897,CAM169636,10576,Wytheville,VA,"Wytheville, VA #10576",Stockroom,Supercenter,75,287,Axis,P3265-LVE,AXI560826768,Network Connectivity Lost,2025-07-07,Medium,2025-07-21,Yes,2500,Active,361,Submit Warranty Claim,2350
TKT-006898,CAM135843,10441,Odenton,MD,"Odenton, MD #10441",Self-Checkout,Supercenter,75,288,Hanwha,XNV-8080R,HAN529877762,IR LEDs Burned Out,2026-04-09,Medium,2026-04-17,No,0,Active,443,Check RMA Eligibility,-150
TKT-006904,CAM111137,10342,Towson,MD,"Towson, MD #10342",Cash Registers,Supercenter,75,290,Hanwha,PNV-A9081R,HAN787614498,Cable Damage,2025-09-17,Critical,2025-09-30,No,0,Active,1210,Check RMA Eligibility,-150
TKT-006924,CAM38753,10053,Manassas,VA,"Manassas, VA #10053",Office Area,Supercenter,75,293,Bosch,AUTODOME IP 5000i,BOS345990413,Audio Failure,2025-07-16,Critical,2025-07-28,No,0,Active,725,Check RMA Eligibility,-150
TKT-006926,CAM197707,10688,Portsmouth,VA,"Portsmouth, VA #10688",Deli,Supercenter,75,281,Axis,P3245-LVE,AXI733837498,Overheating,2025-06-26,Medium,2025-07-26,No,0,Active,117,Check RMA Eligibility,-150
TKT-006932,CAM84055,10234,Wytheville,VA,"Wytheville, VA #10234",Front Entrance,Supercenter,75,288,Axis,M3116-LVE,AXI441185260,Overheating,2025-03-25,Low,2025-04-24,No,0,Expiring Soon,16,Escalate Before Warranty Expires,-150
TKT-006937,CAM197896,10689,Oxon Hill,MD,"Oxon Hill, MD #10689",Parking Lot South,Supercenter,75,508,Bosch,DINION IP 7000 HD,BOS401580448,Video Artifacts,2025-10-14,High,2025-10-19,No,0,Active,1367,Check RMA Eligibility,-150
TKT-006941,CAM165589,10560,Roanoke,VA,"Roanoke, VA #10560",Emergency Exit West,Supercenter,75,312,Axis,P3265-LVE,AXI568678960,Power Failure,2025-09-05,Critical,2025-09-06,No,0,Active,1419,Check RMA Eligibility,-150
TKT-006944,CAM157270,10527,Bristol,VA,"Bristol, VA #10527",Customer Service,Supercenter,75,315,Axis,Q6075-E,AXI755133677,Video Artifacts,2026-02-09,Medium,2026-02-17,No,0,Active,293,Check RMA Eligibility,-150
TKT-006951,CAM63457,10151,Crofton,MD,"Crofton, MD #10151",Parking Lot North,Supercenter,75,293,Hanwha,XNV-8080R,HAN241688211,SD Card Failure,2025-01-05,High,2025-01-11,No,0,Active,848,Check RMA Eligibility,-150
TKT-006952,CAM205565,10720,Chesapeake,VA,"Chesapeake, VA #10720",Parking Lot North,Supercenter,75,315,Hanwha,PNV-A9081R,HAN804097727,Physical Damage,2025-02-01,High,2025-02-07,No,0,Active,1144,Check RMA Eligibility,-150
TKT-006962,CAM126782,10405,Elkridge,MD,"Elkridge, MD #10405",Emergency Exit East,Supercenter,75,288,Hanwha,PNV-A9081R,HAN891323649,Moisture Ingress,2025-08-08,High,2025-09-05,No,0,Active,1326,Check RMA Eligibility,-150
TKT-006967,CAM110814,10341,Emporia,VA,"Emporia, VA #10341",Loading Dock,Supercenter,75,291,Axis,M3067-P,AXI310148830,Image Quality Degraded,2024-11-07,Medium,2024-11-17,No,0,Active,516,Check RMA Eligibility,-150
TKT-006976,CAM88023,10250,Pulaski,VA,"Pulaski, VA #10250",Stockroom,Supercenter,75,281,Axis,P3265-LVE,AXI536791448,Mounting Bracket Broken,2025-07-31,Critical,2025-08-12,Yes,2500,Active,247,Submit Warranty Claim,2350
TKT-006977,CAM99147,10294,South Boston,VA,"South Boston, VA #10294",Emergency Exit East,Supercenter,75,291,Hanwha,PNM-C16083RVQ,HAN326479634,Power Failure,2025-09-22,Medium,2025-10-21,Yes,2500,Expiring Soon,44,Submit Warranty Claim,2350
TKT-006984,CAM45910,10081,Richmond,VA,"Richmond, VA #10081",Bakery,Supercenter,75,281,Bosch,FLEXIDOME IP 5000i,BOS828904759,SD Card Failure,2025-12-26,High,2026-01-18,Yes,2500,Active,760,Submit Warranty Claim,2350
TKT-006988,CAM140192,10458,Wytheville,VA,"Wytheville, VA #10458",Self-Checkout,Supercenter,75,288,Hanwha,XND-6081RV,HAN217043872,Moisture Ingress,2025-06-25,Critical,2025-07-09,No,0,Active,1000,Check RMA Eligibility,-150
